x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>The doctor gave the salad to the singer. A physician got a bowl for a band.,<|endoftext|>The doctor gave the singer the salad. A physician got a bowl for a band.,<|endoftext|>The doctor gave the salad to the singer. A physician got a band a bowl.,<|endoftext|>The doctor gave the singer the salad. A physician got a band a bowl.,1,10,9
<|endoftext|>The doctor gave the salad to the colonel. A physician got a bowl for an army.,<|endoftext|>The doctor gave the colonel the salad. A physician got a bowl for an army.,<|endoftext|>The doctor gave the salad to the colonel. A physician got an army a bowl.,<|endoftext|>The doctor gave the colonel the salad. A physician got an army a bowl.,1,10,9
<|endoftext|>A doctor gave a salad to a singer. The physician got the bowl for the band.,<|endoftext|>A doctor gave a singer a salad. The physician got the bowl for the band.,<|endoftext|>A doctor gave a salad to a singer. The physician got the band the bowl.,<|endoftext|>A doctor gave a singer a salad. The physician got the band the bowl.,1,10,9
<|endoftext|>A doctor gave a salad to a colonel. The physician got the bowl for the army.,<|endoftext|>A doctor gave a colonel a salad. The physician got the bowl for the army.,<|endoftext|>A doctor gave a salad to a colonel. The physician got the army the bowl.,<|endoftext|>A doctor gave a colonel a salad. The physician got the army the bowl.,1,10,9
<|endoftext|>A physician gave a salad to a singer. The doctor got the bowl for the band.,<|endoftext|>A physician gave a singer a salad. The doctor got the bowl for the band.,<|endoftext|>A physician gave a salad to a singer. The doctor got the band the bowl.,<|endoftext|>A physician gave a singer a salad. The doctor got the band the bowl.,1,10,9
<|endoftext|>The physician gave the salad to the colonel. A doctor got a bowl for an army.,<|endoftext|>The physician gave the colonel the salad. A doctor got a bowl for an army.,<|endoftext|>The physician gave the salad to the colonel. A doctor got an army a bowl.,<|endoftext|>The physician gave the colonel the salad. A doctor got an army a bowl.,1,10,9
<|endoftext|>A physician gave a salad to a singer. The doctor got the bowl for the band.,<|endoftext|>A physician gave a singer a salad. The doctor got the bowl for the band.,<|endoftext|>A physician gave a salad to a singer. The doctor got the band the bowl.,<|endoftext|>A physician gave a singer a salad. The doctor got the band the bowl.,1,10,9
<|endoftext|>A physician gave a salad to a colonel. The doctor got the bowl for the army.,<|endoftext|>A physician gave a colonel a salad. The doctor got the bowl for the army.,<|endoftext|>A physician gave a salad to a colonel. The doctor got the army the bowl.,<|endoftext|>A physician gave a colonel a salad. The doctor got the army the bowl.,1,10,9
<|endoftext|>The doctor gave the salad to the company. A physician got a bowl for a corporation.,<|endoftext|>The doctor gave the company the salad. A physician got a bowl for a corporation.,<|endoftext|>The doctor gave the salad to the company. A physician got a corporation a bowl.,<|endoftext|>The doctor gave the company the salad. A physician got a corporation a bowl.,1,10,9
<|endoftext|>A doctor gave a salad to a corporation. The physician got the bowl for the company.,<|endoftext|>A doctor gave a corporation a salad. The physician got the bowl for the company.,<|endoftext|>A doctor gave a salad to a corporation. The physician got the company the bowl.,<|endoftext|>A doctor gave a corporation a salad. The physician got the company the bowl.,1,10,9
<|endoftext|>A doctor gave a salad to a company. The physician got the bowl for the corporation.,<|endoftext|>A doctor gave a company a salad. The physician got the bowl for the corporation.,<|endoftext|>A doctor gave a salad to a company. The physician got the corporation the bowl.,<|endoftext|>A doctor gave a company a salad. The physician got the corporation the bowl.,1,10,9
<|endoftext|>The doctor gave the salad to the corporation. A physician got a bowl for a company.,<|endoftext|>The doctor gave the corporation the salad. A physician got a bowl for a company.,<|endoftext|>The doctor gave the salad to the corporation. A physician got a company a bowl.,<|endoftext|>The doctor gave the corporation the salad. A physician got a company a bowl.,1,10,9
<|endoftext|>A physician gave a salad to a company. The doctor got the bowl for the corporation.,<|endoftext|>A physician gave a company a salad. The doctor got the bowl for the corporation.,<|endoftext|>A physician gave a salad to a company. The doctor got the corporation the bowl.,<|endoftext|>A physician gave a company a salad. The doctor got the corporation the bowl.,1,10,9
<|endoftext|>The physician gave the salad to the corporation. A doctor got a bowl for a company.,<|endoftext|>The physician gave the corporation the salad. A doctor got a bowl for a company.,<|endoftext|>The physician gave the salad to the corporation. A doctor got a company a bowl.,<|endoftext|>The physician gave the corporation the salad. A doctor got a company a bowl.,1,10,9
<|endoftext|>A physician gave a salad to a company. The doctor got the bowl for the corporation.,<|endoftext|>A physician gave a company a salad. The doctor got the bowl for the corporation.,<|endoftext|>A physician gave a salad to a company. The doctor got the corporation the bowl.,<|endoftext|>A physician gave a company a salad. The doctor got the corporation the bowl.,1,10,9
<|endoftext|>A physician gave a salad to a corporation. The doctor got the bowl for the company.,<|endoftext|>A physician gave a corporation a salad. The doctor got the bowl for the company.,<|endoftext|>A physician gave a salad to a corporation. The doctor got the company the bowl.,<|endoftext|>A physician gave a corporation a salad. The doctor got the company the bowl.,1,10,9
<|endoftext|>The doctor took the machine to the doctor. A physician got an engine for a physician.,<|endoftext|>The doctor took the doctor the machine. A physician got an engine for a physician.,<|endoftext|>The doctor took the machine to the doctor. A physician got a physician an engine.,<|endoftext|>The doctor took the doctor the machine. A physician got a physician an engine.,1,10,9
<|endoftext|>The doctor took the engine to the doctor. A physician got a machine for a physician.,<|endoftext|>The doctor took the doctor the engine. A physician got a machine for a physician.,<|endoftext|>The doctor took the engine to the doctor. A physician got a physician a machine.,<|endoftext|>The doctor took the doctor the engine. A physician got a physician a machine.,1,10,9
<|endoftext|>The physician took the machine to the physician. A doctor got an engine for a doctor.,<|endoftext|>The physician took the physician the machine. A doctor got an engine for a doctor.,<|endoftext|>The physician took the machine to the physician. A doctor got a doctor an engine.,<|endoftext|>The physician took the physician the machine. A doctor got a doctor an engine.,1,10,9
<|endoftext|>A physician took an engine to a physician. The doctor got the machine for the doctor.,<|endoftext|>A physician took a physician an engine. The doctor got the machine for the doctor.,<|endoftext|>A physician took an engine to a physician. The doctor got the doctor the machine.,<|endoftext|>A physician took a physician an engine. The doctor got the doctor the machine.,1,10,9
<|endoftext|>The doctor took the machine to the singer. A physician got an engine for a band.,<|endoftext|>The doctor took the singer the machine. A physician got an engine for a band.,<|endoftext|>The doctor took the machine to the singer. A physician got a band an engine.,<|endoftext|>The doctor took the singer the machine. A physician got a band an engine.,1,10,9
<|endoftext|>The doctor took the machine to the colonel. A physician got an engine for an army.,<|endoftext|>The doctor took the colonel the machine. A physician got an engine for an army.,<|endoftext|>The doctor took the machine to the colonel. A physician got an army an engine.,<|endoftext|>The doctor took the colonel the machine. A physician got an army an engine.,1,10,9
<|endoftext|>A doctor took an engine to a singer. The physician got the machine for the band.,<|endoftext|>A doctor took a singer an engine. The physician got the machine for the band.,<|endoftext|>A doctor took an engine to a singer. The physician got the band the machine.,<|endoftext|>A doctor took a singer an engine. The physician got the band the machine.,1,10,9
<|endoftext|>A doctor took an engine to a colonel. The physician got the machine for the army.,<|endoftext|>A doctor took a colonel an engine. The physician got the machine for the army.,<|endoftext|>A doctor took an engine to a colonel. The physician got the army the machine.,<|endoftext|>A doctor took a colonel an engine. The physician got the army the machine.,1,10,9
<|endoftext|>A physician took a machine to a singer. The doctor got the engine for the band.,<|endoftext|>A physician took a singer a machine. The doctor got the engine for the band.,<|endoftext|>A physician took a machine to a singer. The doctor got the band the engine.,<|endoftext|>A physician took a singer a machine. The doctor got the band the engine.,1,10,9
